9383 27072
3301 4740 542
3751 353 873
7244 5521 -229
951 1952 447
6984 4570 -184
593 7334 -101
2654 525 -952
5070 5640 72
2771 2625 679
1654 2803 -728
6698 5495 -354
1736 3661 -829
1209 5808 -650
7274 6631 478
7717 3746 71
3043 6350 -699
3558 168 337
5640 1298 -874
2333 2121 -928
6181 613 -179
3241 6135 290
6284 9128 291
1319 8956 171
1282 4287 -686
1333 5535 -537
8731 1433 -152
6839 3003 -21
7972 7264 360
7608 8196 -624
4968 4289 397
5403 6838 207
7683 7601 224
7358 2947 89
5956 6568 -364
1954 7586 -225
3588 2691 81
7058 8151 -494
6600 8725 521
6521 4674 992
1723 8465 -519
4992 5651 34
2493 5662 685
3910 5102 46
3562 1141 709
397 7876 633
931 3284 -161
1640 9079 -890
7679 3427 -325
2401 1677 -591
8738 4827 927
4013 9290 -163
4850 7879 193
8178 3048 185
9023 2537 659
3964 1440 408
6351 4802 -852
8388 8274 88
4476 6434 554
8891 641 -789
1296 1748 -952
1323 6689 774
6854 5339 -394
9136 4417 277
3406 5017 -255
707 1787 713
279 4625 -504
4169 5406 195
6920 7194 -80
3319 587 277
4123 8322 -116
5867 9369 -670
6348 5655 606
4138 2972 476
2170 3530 -25
5705 8388 9
3247 4408 598
3975 5033 525
7834 315 902
4906 5562 -134
1038 759 -94
205 7649 -199
8106 4658 -772
3703 2791 -756
2297 5899 955
269 972 271
6344 3766 721
7455 4068 326
8186 818 -135
7992 6642 -910
9134 3365 -101
4346 864 258
6554 6098 959
3886 4076 774
8217 402 165
6724 3795 382
2214 4607 -380
3272 109 -341
5544 4602 -468
6007 4449 -19
1652 2293 187
4391 8360 -461
1408 6088 -255
2093 4055 163
6113 1206 -523
2559 7184 913
7024 9142 129
831 6018 -473
1290 2618 -803
5226 6815 486
6678 8143 430
4811 1702 -885
8814 2559 -90
552 9263 -134
9262 6866 -811
2470 4379 -745
4294 6281 -388
3232 6242 -433
3722 379 -708
1808 8584 305
88 761 -268
8243 3698 -573
8287 9375 129
4646 3040 110
3633 4247 -968
2908 3822 -288
3571 6937 -721
2029 1369 152
5842 4397 -359
3796 7315 916
3077 1212 -428
2853 6642 -251
2385 6433 -366
7565 4362 339
8265 4427 -823
1846 196 156
4322 5564 282
6822 3512 635
2036 8449 -171
1458 4014 -432
6813 3260 776
1896 8237 629
8299 7157 -219
4881 1117 633
5422 6732 -732
2370 1893 958
9314 4212 798
5996 4797 -715
4255 494 -603
6038 5339 56
131 4154 536
5328 756 738
8503 4076 458
6129 3765 -231
6004 3340 -622
8283 4933 -56
6835 8981 -333
8315 6799 -608
2110 5674 316
8375 1479 -341
4946 4763 -715
7575 23 881
5503 1963 -784
277 6714 -870
2850 4496 -728
7736 2216 388
3913 3960 -944
2000 5913 18
3844 648 -472
244 2315 324
1494 2694 842
7749 4425 27
5836 1460 755
2575 169 882
7738 4257 138
9192 1733 -210
883 1319 -787
2372 9103 158
7441 2439 -962
5424 3986 -761
6465 1949 585
6232 1060 -471
5940 1611 304
7454 5772 -290
1557 2183 -859
8617 758 -786
4371 4374 -21
4869 3700 864
6522 3025 207
7370 2093 644
5477 8628 376
6022 6963 -586
3764 8255 -632
4155 2855 245
2759 3838 -275
7994 2305 -808
1423 7693 82
8239 2435 -728
1494 402 953
6249 1488 734
9358 2390 540
4210 4806 -720
297 6810 -291
4759 1262 -534
7736 3716 -712
6055 7212 99
3040 5033 -598
8562 4028 -967
1985 2579 794
830 3776 -74
6467 337 827
6539 5604 -93
9218 3485 769
6422 6968 688
6306 2976 -821
8570 604 -791
6539 8978 653
281 8644 581
1816 2912 -891
8705 2274 73
5410 5248 514
3912 397 -41
7551 7203 -885
1548 5833 -424
1555 5767 122
6760 6978 312
6292 8043 171
3637 6371 840
7100 7509 -440
3674 2489 -343
3475 6312 -547
178 7545 -382
7575 1503 507
8014 7206 -628
8801 7564 -51
2561 9315 926
2202 4999 419
6730 8295 650
8404 715 -495
7632 8595 -957
951 9163 -347
5144 7503 225
8783 7106 262
7116 1508 -306
8591 2282 730
703 2843 385
7313 8800 402
8360 2197 677
1905 5520 -219
512 4938 107
5980 5795 937
7222 2738 -279
6275 6683 -141
9028 8149 529
2521 850 -984
5240 6277 127
8269 280 239
2158 5291 -888
5445 2706 -680
4280 3443 -39
8167 3199 959
2563 8332 -439
5411 109 138
6671 6729 387
8525 2357 -220
1978 6138 -834
1791 2099 -167
3545 3436 -820
1848 749 -693
1293 2106 -390
5047 6556 -346
4152 1876 638
6729 7754 362
7891 5765 -118
1993 7296 -782
5080 2766 259
6783 2520 -823
2962 3059 -25
8862 7533 -114
6681 6479 -651
311 189 -957
8173 6485 27
672 1965 1
8779 5155 275
3757 5859 404
5285 8828 -564
5926 6585 -805
4339 7885 -249
5398 6975 311
132 5419 -906
4297 5857 718
5246 3428 -343
9264 5980 741
3243 2774 -748
4599 4856 -160
203 1245 -960
1727 7600 -770
1533 1592 167
1574 5392 673
8028 2667 -272
4983 3629 635
1363 1146 872
6818 6706 539
7073 529 -319
5737 3579 -518
279 337 -237
4111 9273 -887
3068 4769 -87
4405 3079 -756
2979 1022 -493
5997 8504 -33
6548 9051 -871
5116 8113 -103
6903 3915 -508
4780 455 -676
4675 7771 -712
4899 8027 -394
5958 3944 -613
1961 8645 979
798 6968 688
2262 639 257
675 6094 637
4719 3403 369
1913 1899 -38
4840 4811 302
7826 903 883
6209 2242 -430
7788 6853 -55
934 8022 564
7191 9096 -302
7534 4616 -64
1248 2898 -54
8606 9000 438
2811 2772 -607
2421 4450 861
5885 7313 361
9087 5317 -756
1054 3928 641
5391 8081 126
9054 2541 954
7205 6753 718
7777 4572 -694
5209 5712 755
1145 7348 710
146 2810 -444
3260 6658 -205
2589 5801 -386
8432 9361 908
7754 1476 958
1975 6904 594
8899 2662 680
6931 3922 -408
2820 6581 -238
6522 8582 351
1541 1348 -187
8873 7529 407
7245 4477 -629
2254 357 -485
5634 6795 -593
6758 1492 563
279 2425 336
9041 1147 -850
601 3442 335
5788 8235 386
3922 1999 -821
9343 1625 -830
3299 8250 -3
3143 6952 32
2518 2800 -780
6652 2423 -865
5099 1283 447
4276 8359 73
5938 3565 512
4400 6659 -683
3833 6083 775
1837 6576 618
5975 2910 490
7094 5516 298
1424 2065 700
5371 1802 955
3902 3562 619
5451 8703 -281
1616 2739 52
7488 6817 -149
331 1768 -456
7589 3128 650
6586 3782 653
5872 7855 -513
1788 7398 -410
1830 4132 -554
1579 4363 -536
132 3047 -925
9016 1754 -666
4117 4685 -384
2522 9345 879
7847 8720 -535
197 5700 -163
7547 1682 -367
2349 3644 -123
6760 1158 -576
7917 3619 768
7615 7420 -421
2038 4501 -35
4562 5873 649
4678 3489 585
3763 4269 -371
5982 288 -454
6688 4829 -412
4799 1882 303
40 4086 660
8269 8209 -395
4930 2518 37
5861 6992 -952
5274 2786 969
933 1144 268
6039 4778 849
8701 1504 169
4207 8574 985
7728 4448 -927
4963 5295 112
1816 8266 -448
4620 5382 553
8436 5113 343
1524 2757 874
2283 3822 678
1315 4735 636
8291 3858 591
6532 7677 573
567 7316 -45
7322 6779 830
4217 6450 -919
8293 8762 764
3647 6167 -154
1749 2402 -472
6127 5768 521
8092 2460 -18
1307 2926 45
7718 6988 139
2185 6110 -864
8745 2448 1
8160 8050 -507
4096 5175 -345
1854 339 880
1485 1979 994
2264 4552 -390
3999 6546 -117
259 7913 234
3088 5375 951
2740 1093 740
5297 9267 -760
3125 5239 -799
7673 4196 -342
6453 3497 -738
2642 7466 777
8655 7293 27
7064 6632 957
1768 1976 770
2944 6385 78
6161 376 -434
7128 1807 -595
5642 3184 26
5073 4568 985
1901 5510 -566
1367 112 -604
2892 3027 129
1284 8965 68
2773 1930 -747
7548 7991 -213
7933 7762 163
1927 5195 398
6614 9103 -819
6847 1139 -352
6136 46 670
5466 8588 -209
5965 1061 -677
3084 6040 -657
6222 6911 202
2978 3608 376
5515 1104 204
8517 3044 937
3467 2022 -489
6978 368 -333
755 7715 -540
7100 6292 -777
6499 8107 882
8985 2945 -40
7028 8134 -9
3529 7108 -965
6568 3051 -570
8257 9338 -344
2729 3238 251
4465 2943 -802
5900 5466 -171
3395 5717 -661
4981 3317 -190
9041 8188 -724
1156 3410 -840
6377 8627 243
973 7825 910
5704 8774 815
1708 768 382
3292 4433 132
3776 1831 -112
2685 7083 -874
7196 8617 -505
7912 5096 104
8394 1878 73
4237 7259 167
4060 8978 550
7606 3198 -576
969 2578 481
247 7261 -951
5005 5253 -229
357 4264 -64
6265 3180 -627
8259 6928 -143
7992 825 817
3203 8340 650
3043 4997 -693
7706 2209 736
7768 41 197
8439 6933 597
7349 164 -405
648 6267 -17
3205 6301 802
4583 8530 863
3359 2435 -828
9343 4559 -364
3990 9122 -29
5729 7567 -968
8408 1623 -319
6837 144 -45
3785 2020 -278
2713 3092 -68
6371 2624 465
5102 9360 -802
1373 6935 -356
5312 6047 -843
2499 4639 439
8267 8992 -337
4451 4912 979
7461 3716 167
7003 517 -408
3520 1837 -299
3705 3949 -27
1150 6253 428
5228 8302 -520
6367 231 -993
929 8959 -680
3458 566 501
6668 402 596
7946 2144 537
3653 4816 869
877 6985 -702
4714 5425 -381
7903 3710 692
3884 7397 -76
5403 6617 -547
153 2015 -340
640 4779 614
1945 3129 -602
4317 2909 713
3439 7357 869
828 5992 397
2241 2522 -395
4601 4897 -725
546 2081 -31
6705 4161 -307
9214 4743 -626
7423 5693 155
6891 6397 290
3344 8198 969
4919 4670 -523
1057 2488 387
7360 6590 -242
5076 6728 279
7135 6393 -92
3220 5651 971
2124 1694 -62
6514 1824 -113
5878 2832 183
1988 3238 293
2063 763 591
5079 2427 -549
2168 3684 -762
3095 3454 234
9042 4326 138
6392 2789 646
2833 5713 -368
4453 587 -648
5965 3113 -291
2272 5864 -549
5743 5315 -386
3271 4764 261
9113 891 164
8182 5384 -356
3200 1396 -668
3517 1768 -546
5905 373 900
3878 3268 371
6776 4053 679
410 79 240
8016 5714 -236
300 6223 491
1485 3111 -471
3702 2427 -3
1621 927 979
4493 5602 18
5214 866 778
6231 6239 -478
5968 7523 -580
2151 4524 -979
8828 5266 729
3650 2917 85
4169 7404 450
3826 7206 -394
3941 4315 -192
5729 8391 -953
9358 3606 -503
8049 9307 187
5135 7345 -461
488 9104 -639
6293 6537 -307
5132 2197 -442
465 6803 237
5590 6786 -664
4015 8489 923
271 557 -375
1699 3875 256
193 1323 -553
1421 2714 23
5092 5324 577
5837 2032 1
4017 8127 -603
6167 691 525
2196 5032 -70
2867 6738 -705
207 2483 -928
6087 8231 -112
3136 7836 -71
1017 6482 -206
1962 6221 -608
3110 6489 637
2623 4439 325
2912 2818 -197
142 7181 743
7184 4490 895
2095 4234 993
2611 4378 -463
3451 4584 -75
5551 2792 407
7300 701 -244
3850 539 -834
7100 6167 117
8577 8731 394
2904 5348 713
8641 1119 562
3815 8054 -319
3820 2861 343
7712 7329 -227
8595 1837 -38
660 7189 -755
7908 1855 -715
4833 9261 439
5004 5734 -784
1192 7357 3
8290 8421 345
9247 1729 -455
7241 5254 850
8236 4897 212
1646 6873 -130
5290 8380 442
999 1503 874
6685 8070 -552
791 4728 84
1751 1838 -290
5105 5422 739
5153 9294 -537
8322 349 31
6422 7007 624
6225 4558 550
5075 8849 942
4541 2864 454
2335 1529 -714
4138 3589 -830
9031 9273 -828
1993 1281 394
2093 7045 -583
1851 7447 426
2839 6289 -982
7556 4778 -907
5903 560 930
286 9220 -520
630 754 812
5138 9164 -819
7666 4697 154
499 968 995
6965 1391 -896
8014 4726 -63
6551 236 -923
7711 7323 446
2632 6624 -426
2606 9302 -442
6232 6858 -22
1909 4611 -808
9374 6058 274
8203 2249 -781
429 8616 727
1783 6439 -934
8355 461 121
4354 5793 -663
1406 2034 -269
862 3789 -241
1332 3231 274
4747 2915 -894
2120 1993 -689
6900 1085 -682
6322 355 -803
6798 2796 -701
8060 9351 86
5193 8041 856
1113 2859 -21
9264 7388 -96
1228 7118 508
6306 4715 415
6076 4596 -329
2636 13 414
8816 3551 -70
6295 3753 -23
2901 4831 -233
832 5714 -723
6949 6316 -744
5175 3178 -982
5567 5371 -676
2990 2871 374
3487 3420 104
5956 4109 -369
7984 5453 -142
4624 2471 884
8945 7459 641
7145 7559 734
7761 2355 -784
1344 8110 585
5849 7874 680
7791 8214 -412
4967 8307 214
224 3254 -333
9257 1309 411
8577 5933 -227
5283 4470 -311
9083 7498 223
7806 8935 758
989 5107 -388
8050 6085 335
2940 301 -930
1738 1117 -505
162 253 841
5707 897 626
8926 7006 -109
6870 4597 -584
8105 5444 -719
1199 4838 -959
6044 8491 -556
8469 524 -248
3973 7609 -595
2501 961 880
399 1351 551
7719 7388 404
2226 7314 976
4733 7405 -77
9070 4091 -808
1681 8225 366
1021 4840 844
2584 8347 155
7076 231 -268
975 9070 951
7654 8584 -196
3675 2625 280
5187 8666 911
7294 92 330
3636 1270 957
9032 310 831
4156 6387 -874
3362 8222 -969
574 8544 -212
8178 7899 -482
1148 7502 663
8884 4657 -482
6423 5854 -493
8271 6428 -84
4273 5744 488
4975 998 -942
5335 6464 -917
8020 8990 -209
2219 2153 610
2607 3932 -128
198 5934 -708
7760 4454 704
985 6897 666
7122 8999 122
6471 2087 -669
9164 5239 187
5716 2298 688
2754 4727 664
6574 1697 716
2762 6208 589
8134 8317 283
859 6795 -630
6184 6548 -583
7149 351 -937
6981 6654 901
721 1925 308
9348 8933 -811
4119 5875 609
752 4027 -540
3094 5053 -291
1797 2141 759
7682 7503 278
8269 6250 -666
1484 636 -705
1368 8583 72
7690 5675 -209
5307 3268 -936
5740 1627 -996
6818 8239 -69
1413 4854 397
4154 9233 -110
9084 5623 257
5773 6742 801
1127 7415 94
5219 4879 305
300 3660 292
6155 4787 656
4060 3161 -4
1994 1205 916
2697 8825 667
2957 2456 262
781 5427 -147
2999 1369 -41
8397 1391 -757
7403 5665 514
2573 5582 290
3670 5956 168
480 2816 -684
6069 7866 -109
4270 8725 -241
1151 6640 -184
2178 6483 109
5593 4032 552
8509 861 240
7399 1333 -187
8071 3525 -219
4059 6845 957
8873 4178 532
619 5563 -573
3377 4017 784
9001 514 -92
1547 2130 425
6559 346 -758
6537 4106 330
7997 6599 301
2832 9098 -48
6607 1450 -287
4909 4765 -683
4378 1645 148
6629 327 -418
8822 1494 745
9244 7120 -517
984 6911 360
3791 3752 165
2013 154 715
1979 7687 -311
7163 1901 963
3140 3282 708
7606 1527 -973
5711 7207 -377
1295 6489 -432
5707 2953 -42
7989 1263 -745
2993 8027 -639
5004 1172 -334
1482 3012 -722
7889 4744 969
6557 3030 -438
6288 586 798
7452 2679 -453
8627 8133 -898
4743 5051 856
8092 3887 691
1351 4444 965
1026 3300 -387
2268 8223 -312
5166 1949 815
3522 8665 379
4705 5659 84
9197 5563 -630
1421 4984 291
6349 3940 -239
1169 5412 -679
8051 2371 987
3838 751 -253
2948 2654 460
5297 1521 713
7213 8473 864
1787 1970 366
8838 6741 -539
1849 825 -928
3601 7825 534
5213 3426 -639
4098 1933 -487
7055 2973 -296
2592 3123 454
8005 7650 -686
4264 3972 92
3737 5544 -265
1112 3934 -215
3232 1802 -858
4978 6643 -889
7439 5854 -180
5713 7086 797
8286 5535 492
8262 4529 -103
9240 2090 782
5244 2504 -963
3585 3465 -243
5189 8388 -357
5988 932 1
7109 5394 -900
8745 8713 -19
6817 2119 541
2622 6016 -748
7869 3981 50
4925 3324 -397
6897 1657 -164
960 3305 140
4158 1946 -260
2094 938 -374
7969 4417 27
8033 3957 -109
4228 1617 -498
2858 3624 -411
4215 3050 -142
4507 3196 -534
5889 9121 543
3649 8155 468
6054 1565 788
8312 4322 -56
3493 3463 522
135 954 -491
930 9225 -677
7967 9286 752
2419 898 347
6548 7747 -330
7373 1967 -565
3424 5590 -514
1143 7022 120
2946 2790 534
1949 8222 -26
977 7058 -155
5341 8706 -610
5064 6384 -335
1911 8993 -34
2751 2153 504
5523 1921 -187
4261 5602 898
210 3729 -715
8840 160 -304
8011 2350 836
859 2741 876
6562 1326 -463
422 276 168
2332 3265 -337
7888 8714 -141
3582 3924 393
3944 7345 49
6994 3696 764
3499 1509 -427
7223 697 239
292 4831 512
2205 7686 -626
6526 3230 352
414 7549 -252
7328 852 -356
4429 8301 527
6454 251 709
4219 3199 175
5970 26 -427
138 461 883
5880 7365 19
6063 5787 549
4614 9000 168
3274 1523 337
1073 8778 906
2826 108 764
6351 7088 342
8440 9117 556
7923 561 670
8294 5967 252
5296 8501 227
87 1131 633
3599 6860 558
6726 6002 346
4775 2066 314
6134 8715 -463
4677 5443 -724
6131 7430 651
3336 3005 -492
3150 8832 -701
8438 3641 -862
9233 4200 -280
316 6881 -355
6649 3383 115
4261 4509 -724
7989 5054 -475
4589 4838 776
7087 845 984
4187 4779 41
324 1144 79
955 23 -65
2795 2854 873
2706 6360 -497
1203 409 85
4415 86 678
6106 4232 -255
5953 1075 360
7100 6563 419
7303 8297 -312
786 4186 -151
5512 4753 216
5548 8520 -911
9311 3069 446
5815 5645 -245
3284 1371 -781
2888 1322 258
7547 501 137
916 3421 273
8693 7870 -288
4988 1118 737
2742 3626 395
1849 1880 -989
6862 3857 -486
5280 7336 955
5743 1854 1
5528 8742 -554
8407 7250 959
1130 8581 -359
8327 5970 464
8859 7170 -697
6727 7064 -776
2720 7957 100
2652 5522 -362
3269 6996 693
3774 6322 167
9179 7177 -638
20 9284 -658
1033 6643 -201
5761 7340 -670
8818 4655 -391
5507 8842 -535
1805 9373 992
6686 900 -738
3003 319 87
1987 9090 -693
5614 512 -403
8782 6337 -3
4543 1477 -135
985 3442 546
2990 5725 913
5866 6370 628
826 7166 -919
338 3072 -856
6481 8475 521
4149 2473 447
3294 9 212
5703 9168 799
6128 8351 795
3662 7065 942
4389 1072 996
2046 8504 -868
8035 2844 -906
2850 382 702
2553 5244 -538
3340 7142 298
3440 5667 -357
2679 6054 602
2487 5975 364
932 5961 -534
6126 8723 116
5819 1179 851
600 1130 361
4210 3693 -553
1621 1912 -990
3725 1199 -10
79 8936 -384
470 1221 511
1375 1309 -680
3638 1810 -191
4462 8189 378
8650 2551 -247
7923 6100 -121
116 6668 160
8321 3616 763
6533 2563 -709
8914 6991 -922
2617 1834 -219
173 7792 -320
1582 1917 102
6730 438 532
4912 8256 -958
5118 6126 129
3456 8070 28
4904 7126 890
7275 3140 -272
6224 6507 -137
9177 4572 354
5229 101 -150
7454 2926 643
8525 2129 -976
1964 4274 870
3477 6505 -692
1042 6662 -622
6847 7286 -531
2226 4593 602
8750 8486 154
4035 7727 877
6792 343 1
5013 1772 -97
6452 3437 -533
7375 9110 918
3053 8964 -65
3934 2848 -506
4411 8650 328
3417 7052 -724
1981 9165 664
5427 7506 684
2723 7648 -155
5278 5348 -881
1098 8110 998
9350 4579 -227
8283 9284 -304
3099 1943 -771
4911 4668 -578
6825 4127 294
3596 1293 116
1390 6041 -38
921 8957 4
2342 165 -306
4484 7717 147
1284 6547 505
2142 4557 -973
865 1186 154
1026 3027 -497
8775 4154 -960
2598 6144 425
2442 436 777
5552 2929 -809
8337 5660 -579
32 8259 -317
7826 1691 -37
896 1211 846
5944 7298 462
364 6753 607
3278 2195 906
75 7689 -314
7767 3774 -836
2938 1645 -807
4083 6190 -490
7338 3924 -818
7866 9290 790
7227 6962 -221
5971 453 541
7970 5258 -612
1859 3583 539
7786 9198 -750
2096 8524 596
7050 1132 149
8234 5073 -839
2744 4981 633
1088 6363 -74
4494 2006 -973
676 5439 -131
6704 8801 593
6021 3061 -420
6678 7711 -257
1717 8250 596
4195 8882 655
3582 4705 150
5623 8179 -928
6994 726 12
3781 2557 -447
1783 2258 159
3995 5605 -141
6411 795 -473
5615 6958 -518
199 288 -570
2577 5762 -171
1524 4182 -168
7877 2434 -381
4948 5892 844
1597 4780 -321
3693 483 -272
911 5844 136
2177 7030 -957
3306 6006 304
4271 8176 305
6060 5133 -687
8877 4059 787
4704 5002 845
1362 5225 617
811 4105 269
4820 7393 104
2868 5481 -138
2413 212 -409
543 224 436
7346 5520 629
4904 1411 -990
7799 4566 -608
269 2725 998
5885 2103 524
258 452 896
581 4106 82
5819 6770 -527
122 8588 -424
5261 1474 778
1105 18 77
4055 3191 776
3830 1839 992
1350 7304 -239
2521 5789 435
319 2402 -393
2017 6152 -865
2208 2607 -191
7254 5113 -632
7756 3226 -947
3449 5931 -296
7013 615 700
397 3484 -88
1473 5145 -16
2303 4078 792
5189 4386 205
951 9298 761
8635 9262 956
4662 5028 -964
2182 6300 882
7083 4533 -800
7931 8500 -436
8324 3906 139
5646 7116 311
6585 631 -581
6729 3979 414
6649 4783 619
8021 8171 668
6633 8359 -533
7049 2942 -605
8717 5692 -923
7173 41 812
4547 3504 -309
5981 3137 577
5114 902 542
8654 5357 -742
4741 4513 894
3494 5088 -407
1454 1453 -823
5084 5688 -347
6008 7473 464
2644 1754 357
8943 6955 322
3664 2334 369
1779 2204 508
1476 3655 540
3500 8566 -628
166 8777 509
8399 5307 -928
263 7203 822
1710 2596 -697
6213 991 -622
2503 6289 -646
9259 4789 907
2980 3104 121
4067 4916 697
7287 5840 301
5397 1329 -177
1563 5021 47
32 1348 -394
4585 5978 804
6615 2585 126
2176 1190 534
6402 476 -745
3667 7217 -924
7986 2529 -583
9072 1608 -628
8337 1526 296
6676 765 -669
5356 3354 -500
8482 6508 687
1786 766 818
863 1327 -534
2441 7480 -716
2830 7692 -882
3182 4361 405
2244 5043 -273
1211 3715 -163
4359 605 -35
1666 9054 534
349 5681 122
4882 3295 -463
4730 8129 -71
3903 8686 -607
3134 6858 574
707 5858 -4
1969 2228 -181
2005 7971 -155
1723 4755 429
6328 3054 672
9379 8416 -978
1070 4339 948
4020 5372 286
2578 7113 87
7155 1138 -900
200 8258 -719
8542 6185 301
192 4718 -757
7440 8030 345
1723 5250 -320
6651 8630 611
2109 1307 -847
5823 7037 -501
8829 3530 466
2377 1437 736
764 8472 346
1279 4204 -444
4637 1915 473
7176 4962 499
550 8235 860
3348 4998 -272
2523 1807 -454
7501 3156 -34
1980 4554 -717
7241 5611 -887
7234 7717 863
856 120 754
2597 915 -240
4902 2109 -864
3524 7508 -219
393 9263 -642
2345 7114 -277
6340 7663 -936
5941 9047 -1
5347 2500 219
2509 9378 -930
8378 7101 61
4965 7739 -907
5597 6195 -937
7665 1526 310
919 948 199
2846 7462 107
7832 8822 -68
5741 1769 693
3415 4171 -732
5249 8992 535
1823 7903 -455
4809 5183 136
8000 4947 146
2082 5177 223
7355 5232 630
5457 3702 457
979 8630 266
8235 418 233
5906 5601 263
7016 746 -235
5987 1996 767
3172 3081 -826
7537 2163 -689
2839 4236 934
3376 2431 498
3557 538 345
9234 131 141
2390 9133 -728
8800 6598 719
1071 8894 -278
8123 3518 103
85 4888 -536
6771 771 -20
1694 54 -121
7500 4273 66
7460 375 -633
7986 1027 -945
4387 4747 -520
4846 5024 -533
4934 8321 650
5722 3115 129
6762 8332 12
8293 9129 -396
7597 6729 417
1707 1067 -341
6933 8075 -413
4642 8488 780
1929 9182 -242
5327 8592 836
3561 8412 877
9106 6874 -286
824 4881 264
8054 2163 -809
5917 7990 -994
8733 6890 230
3559 74 313
122 1006 569
4248 3357 799
1811 1992 -807
4299 293 -732
7022 849 -92
30 5975 -229
4621 5504 112
1389 3438 245
6743 2325 -178
6231 4384 154
1636 5151 415
134 8818 838
3685 5211 -431
2267 5948 -657
45 1770 -410
1273 7833 -624
2560 6467 342
5993 8908 980
436 4183 390
2200 5546 -594
2778 1982 859
3953 7845 -739
3283 218 -375
4516 1227 -545
7067 5543 581
4088 9115 652
9373 3622 325
2687 2911 512
7197 5233 -354
2688 8204 752
1799 1958 496
1895 7335 -490
3318 7348 173
3289 6424 877
5806 3789 32
2203 7542 2
964 6770 -299
7163 2708 606
5174 3576 239
3246 477 -977
5890 2848 -846
3409 300 868
8012 851 -804
9311 3734 427
8327 8971 255
6812 7199 -86
5162 847 205
8510 1977 315
541 6846 358
5100 2941 45
759 5535 899
4409 2453 -638
2611 8264 379
2613 1814 -538
1499 2904 -248
2412 1179 114
1869 1833 293
6149 3439 784
8781 312 248
5350 513 773
7315 6020 -503
7924 3587 227
7671 8031 1
3335 5924 834
7777 6186 790
6205 5323 -591
4042 8844 -912
682 441 288
3776 1125 -289
6848 4992 33
3482 4059 -287
3147 2786 -722
8061 3782 367
4030 1597 891
3215 7769 -635
7435 9340 -308
2618 884 905
5157 1019 -123
7088 2954 720
591 7874 745
3513 5276 14
