17
1000 878
11 422 -881
71 45 -912
123 347 -516
461 563 -528
4 872 274
449 416 655
672 168 -930
344 145 -947
62 260 771
336 914 -588
302 262 321
653 306 -938
824 624 -31
837 736 -195
458 252 621
692 747 -356
166 379 -599
393 777 526
839 600 -959
186 281 -382
649 243 108
324 288 -612
52 65 -135
62 77 522
334 500 -713
666 818 -509
33 371 -165
819 163 -229
138 819 415
333 768 382
759 373 672
237 76 -447
345 300 -567
267 163 -673
752 682 300
230 205 655
702 214 -9
57 421 -929
4 189 702
911 430 -209
108 387 959
424 772 619
287 590 -875
600 153 -504
627 160 58
692 332 886
529 242 197
578 137 162
296 410 -75
16 526 692
142 430 -973
601 499 879
286 690 -85
476 206 -534
559 723 -873
461 386 -165
844 457 -86
250 75 -200
324 351 518
365 140 209
105 529 859
786 239 -895
830 670 -128
672 248 98
382 370 164
176 418 848
251 425 -632
357 249 616
709 337 -487
460 313 -859
151 767 -228
173 600 -874
275 791 -583
733 654 273
682 345 -664
449 17 783
61 792 786
777 152 -86
113 682 871
866 788 -571
426 664 661
242 345 252
489 883 -222
707 383 -39
609 857 -678
701 574 -110
29 890 -173
212 304 -249
219 454 -769
325 507 945
479 122 817
109 852 135
305 113 -384
492 394 -837
893 817 -895
3 625 -418
630 620 970
231 264 -781
43 473 97
813 174 -365
808 128 702
396 404 -221
762 69 491
362 72 -643
482 462 26
29 844 -568
85 83 82
787 467 617
160 409 -749
493 869 -883
115 112 -78
647 807 643
765 447 -289
92 270 -202
56 524 -854
563 827 560
876 315 -472
510 884 224
100 556 -739
178 457 240
343 90 733
826 185 -928
541 399 -150
84 640 -935
647 220 -674
509 395 -232
876 523 -928
546 112 -999
377 251 -2
458 858 -539
801 587 803
799 307 517
609 761 381
75 821 125
696 708 -505
186 884 -822
148 239 4
764 433 -564
290 538 359
522 612 -644
82 588 -74
155 2 -769
724 826 -431
307 723 939
148 770 -582
642 342 -959
813 754 840
398 681 -840
775 905 243
736 788 117
601 397 388
65 622 878
307 385 816
529 870 -164
170 345 -187
30 687 -962
672 236 -131
822 859 339
166 304 -793
160 602 156
209 194 -520
849 819 -76
227 118 295
209 646 175
333 163 -707
574 471 -999
713 515 379
524 85 -849
356 652 543
175 576 155
58 391 644
787 724 166
392 459 1000
33 890 -835
14 444 -831
453 770 -697
17 507 437
43 1 692
270 113 -135
139 440 -546
704 759 -956
102 25 19
422 855 570
268 117 524
82 534 277
775 316 -55
61 62 94
309 726 -349
768 35 414
398 344 -101
833 787 238
469 670 447
231 414 -740
735 321 -407
618 566 769
37 63 239
506 286 808
802 592 121
433 158 -147
147 900 -92
259 63 226
777 771 -109
840 74 -848
326 295 957
122 503 -129
740 716 935
876 111 -747
57 104 -190
769 193 877
744 135 813
100 708 -195
298 720 -827
288 514 798
878 569 916
554 141 863
842 281 -792
217 875 243
903 739 -10
370 265 532
886 832 57
278 158 -979
248 352 -150
220 874 -220
478 626 366
260 109 48
676 637 254
433 860 -245
174 495 606
458 117 258
374 123 -418
773 775 394
488 465 796
74 849 -25
122 42 -755
656 492 839
309 541 178
581 210 774
636 121 548
512 26 381
264 126 476
13 554 -722
346 362 634
820 799 306
830 904 582
377 437 654
662 577 -680
906 137 489
373 818 -299
282 486 880
890 360 811
232 591 803
209 31 648
268 747 -49
479 860 758
119 211 487
251 595 -451
888 903 -687
230 880 -395
553 661 -586
287 571 -651
766 651 727
336 511 -576
527 20 964
238 272 794
699 586 -635
397 273 -447
540 450 434
598 107 -874
447 404 576
891 78 -177
644 835 403
449 906 591
292 323 -373
762 714 786
216 664 -68
476 620 -357
29 710 -942
787 869 957
257 423 835
499 552 727
833 817 65
708 434 -866
50 860 403
632 572 680
840 190 167
366 96 736
478 12 -343
284 41 -743
557 341 -85
494 402 588
362 466 786
779 249 -76
128 764 606
626 316 229
355 396 860
823 603 691
752 830 -772
843 277 -945
661 712 -318
709 66 274
323 181 59
808 193 -524
663 815 -21
779 172 70
486 862 628
786 797 510
545 1 -597
611 757 -52
843 721 -799
601 47 406
85 486 -62
695 148 -31
550 268 101
842 46 470
468 901 948
820 594 580
552 138 -687
852 861 563
423 893 -258
452 312 569
100 226 823
25 251 -704
384 178 -795
874 782 -657
84 717 -171
107 434 -511
914 777 -442
749 663 -993
214 581 842
326 723 -512
281 648 615
999 911
649 642 -272
656 775 -208
740 325 725
741 806 986
679 446 771
983 328 -36
735 489 774
193 113 -691
891 854 324
537 391 701
559 381 763
758 997 607
849 925 532
868 619 72
935 85 -478
182 386 -633
449 24 151
36 247 -655
690 338 525
517 897 -511
527 20 -867
882 142 325
910 949 -474
723 962 -356
988 410 559
359 175 -306
286 343 -93
512 792 61
226 673 -750
437 855 700
89 150 -404
757 289 -470
669 394 272
908 7 241
850 669 605
647 309 -73
445 477 541
101 613 459
24 398 261
375 776 457
801 529 -414
730 427 581
543 686 986
751 570 155
445 437 901
909 186 -451
436 622 -699
14 713 -789
366 707 356
515 948 -999
469 560 -3
495 470 555
34 94 264
675 47 269
513 416 27
273 977 114
268 615 -660
408 367 -601
277 967 447
52 781 934
450 192 -917
796 204 -812
224 321 -434
950 281 217
851 341 -854
302 656 -483
859 680 401
865 401 482
752 291 -745
749 312 226
364 826 312
336 761 -193
422 908 795
912 705 -519
866 828 -24
811 97 -131
753 626 16
321 580 -326
361 806 -77
524 280 -515
40 260 375
50 787 -915
853 700 -640
458 831 165
878 340 -875
841 900 -935
832 288 738
657 654 -33
352 588 -63
842 72 -825
980 750 974
597 563 -147
877 325 186
787 701 -317
738 679 965
634 899 160
238 928 -290
850 949 -209
28 796 -868
805 25 743
980 531 -128
544 874 249
823 333 619
778 67 921
220 460 317
622 692 473
456 237 255
792 329 -494
273 577 -847
19 971 630
750 369 -174
288 185 935
38 385 -940
29 191 92
517 639 454
511 683 580
193 334 729
741 923 159
761 982 333
614 364 -891
158 931 -41
868 253 185
701 989 939
496 229 -211
676 689 559
835 678 59
948 603 -482
329 725 -89
918 548 -691
789 141 -418
721 71 229
974 788 329
313 240 708
69 682 571
894 958 -290
811 197 536
331 432 -46
184 446 -148
11 433 209
444 866 -704
58 514 -729
775 462 539
769 959 484
438 448 995
728 885 -302
766 84 -3
824 955 556
153 396 -507
237 689 -268
865 471 -452
331 488 142
271 286 551
941 981 -857
994 789 146
378 364 -860
393 933 -719
20 561 -268
902 336 -619
23 146 263
816 279 -380
793 397 -21
550 647 -383
770 562 -657
55 183 -718
108 115 -636
841 547 -111
149 677 571
686 779 -575
959 615 7
484 77 -992
390 137 -586
103 798 -135
100 366 -789
838 561 -541
534 731 583
479 899 668
630 788 124
810 843 -220
16 175 473
657 583 -154
788 823 345
257 584 384
529 335 905
5 744 -754
274 498 -660
926 703 889
719 234 -480
438 621 -311
965 969 -720
684 992 249
348 219 521
531 499 -457
557 238 667
836 470 835
653 171 -797
180 962 866
145 475 289
224 484 642
920 956 19
398 343 -684
159 440 -128
127 112 -104
590 585 -256
703 565 -162
966 382 187
438 221 355
50 216 163
394 528 81
794 725 -779
392 707 556
268 163 -181
698 572 53
785 360 -911
726 556 543
865 934 19
25 857 957
599 187 21
241 511 -396
793 871 250
527 487 840
563 718 -810
644 628 825
624 122 -991
651 493 -157
306 939 -267
663 223 309
725 888 -78
583 132 -126
125 472 -344
456 712 -326
768 333 -845
758 510 -686
207 602 376
410 643 719
749 679 880
993 694 976
261 117 688
154 344 -40
49 836 -735
319 843 -999
753 381 391
800 597 129
781 190 -231
9 82 670
107 550 990
520 117 -216
537 99 766
262 330 53
795 534 485
564 169 -422
293 843 437
172 109 -619
921 10 724
153 276 -897
816 533 212
206 601 821
871 615 -348
938 688 142
529 923 -739
782 17 -405
427 74 930
193 203 968
163 465 439
404 668 -620
169 659 -46
648 176 354
664 545 210
615 511 -511
332 561 642
375 391 -939
370 418 81
526 554 954
278 703 -755
663 458 -616
987 809 -585
844 662 978
843 662 -893
260 594 961
229 686 -502
708 497 -943
12 929 -903
664 941 723
697 520 -928
293 727 -514
430 667 704
686 466 -480
18 899 -326
97 859 -435
625 322 911
305 343 -107
795 336 -556
349 690 -826
863 340 -664
658 19 -713
814 365 -175
724 395 562
217 762 -850
708 767 242
883 694 -144
809 589 -128
219 330 -778
357 896 870
766 424 190
657 321 140
664 447 -291
897 67 732
637 850 -758
752 244 399
360 576 628
589 479 374
724 247 -498
930 425 -913
310 461 -23
749 792 308
554 477 -461
609 471 875
995 60 -110
818 193 491
639 612 -351
877 493 903
487 988 996
562 638 282
782 46 249
920 149 -829
621 462 -610
886 30 -310
882 638 -34
212 682 -240
864 692 -935
782 244 436
643 662 -937
496 958 -467
362 307 -869
84 49 871
138 134 -634
754 208 -243
600 54 776
140 754 737
88 850 -979
298 789 273
868 309 705
849 870 828
305 871 -263
637 93 616
321 873 817
22 382 -787
997 31 -949
227 615 987
690 103 -569
632 401 870
509 48 928
306 152 702
401 943 -262
290 140 -85
531 465 856
895 884 -763
443 225 973
807 238 947
132 269 -392
189 476 -761
785 660 991
483 80 159
880 819 -196
851 751 427
95 408 -476
490 942 882
646 971 -189
222 203 985
87 127 649
577 772 -679
950 634 -151
924 422 489
532 148 -101
700 71 545
607 509 -66
23 687 52
331 310 856
832 463 -242
859 638 -718
128 734 -868
659 582 710
109 567 942
106 690 -407
801 621 708
128 55 369
14 681 712
685 224 148
916 628 959
362 751 992
266 390 163
708 565 195
408 993 -514
199 755 645
65 193 260
957 521 353
616 625 606
873 175 -969
690 92 -883
645 364 60
785 947 -257
466 116 -474
42 689 827
242 224 182
421 254 323
539 269 345
879 937 908
428 738 131
509 396 147
301 652 708
718 87 -900
401 884 -565
26 377 -41
515 603 841
893 549 231
184 178 -627
568 637 -714
508 86 -895
588 965 -123
376 673 98
416 466 -749
173 558 -137
871 191 607
501 790 -516
527 149 972
607 226 -915
232 842 753
529 142 -335
169 897 -424
763 905 -441
541 563 -396
352 99 -212
173 715 -220
514 520 103
148 124 109
516 312 428
168 876 85
374 270 -708
499 721 -990
599 738 764
228 662 -421
449 445 -318
151 155 -805
973 514 -369
591 621 294
769 522 -113
22 220 -493
647 77 -202
19 479 -797
347 945 -990
884 345 -307
270 88 -305
393 981 -995
402 163 553
752 161 -67
176 583 756
166 22 781
333 369 -720
802 456 206
65 752 -200
299 17 -226
769 726 635
242 880 627
420 720 399
273 844 999
568 822 -113
552 808 678
213 546 -101
872 238 -629
286 165 507
195 737 -501
931 547 -371
729 925 -882
714 679 113
445 139 83
132 926 -163
887 614 385
374 736 747
780 395 753
170 97 -120
342 2 -682
169 292 830
434 604 677
981 57 -440
738 305 76
335 338 -973
298 528 449
674 112 -329
296 395 -165
78 422 -586
299 441 866
518 474 -763
164 695 988
348 69 673
16 119 482
177 547 902
951 171 200
227 253 -209
746 600 -42
998 196 52
878 448 -874
890 953 -606
543 242 -619
489 861 7
503 323 -140
749 668 218
57 93 914
328 169 627
668 419 12
378 222 -579
890 337 -335
134 272 -937
318 538 622
757 457 641
45 238 -692
843 548 547
277 190 566
669 835 112
707 949 721
418 973 811
137 471 -573
522 887 -969
699 825 -319
841 951 -954
99 339 -821
374 333 -407
387 269 -465
594 680 -745
372 2 149
534 484 563
186 330 -207
482 859 -420
901 992 -727
526 619 -813
201 328 403
615 147 -595
746 741 -255
8 59 658
672 96 308
750 197 -864
406 465 -690
106 960 -852
942 22 323
471 677 89
431 593 -958
636 846 427
986 746 -259
304 963 -76
225 813 638
524 496 505
98 482 206
353 695 872
66 632 35
765 55 -753
569 36 160
763 597 635
161 34 -944
471 661 841
407 56 65
671 822 289
260 808 -875
849 619 -188
487 255 -596
638 150 -677
777 485 176
123 279 -877
330 557 799
632 642 184
731 63 191
769 835 454
67 591 421
977 670 759
627 669 -112
43 727 391
237 52 634
116 212 273
856 603 -970
497 936 167
502 198 689
660 410 780
598 528 550
199 494 351
919 564 -324
976 449 727
331 304 -787
573 875 -116
186 275 146
470 443 -764
59 467 -430
843 35 195
362 390 -248
709 15 425
858 11 -896
110 136 982
265 333 514
88 906 127
379 3 908
488 382 433
421 557 458
48 130 51
523 848 -976
434 364 -308
935 919 -259
104 205 503
362 981 -46
62 721 -26
962 978 -809
719 344 290
856 675 207
266 878 190
788 918 -577
561 939 -747
91 19 129
914 669 -735
262 764 675
464 442 561
640 492 -113
336 979 944
439 334 -756
40 135 -887
692 117 -899
200 834 84
846 19 674
573 197 461
420 8 187
37 660 -559
742 165 600
86 571 -787
55 683 -537
151 439 147
119 850 -520
896 397 314
611 636 -903
822 315 -879
849 639 -964
723 429 -250
652 848 -318
533 123 507
295 113 -571
885 987 3
415 561 357
743 620 -243
754 798 -204
568 837 -556
143 786 835
693 816 524
973 647 806
832 970 -887
647 256 451
401 990 530
821 586 -895
964 537 -535
85 372 752
746 97 993
749 977 1000
71 265 -878
246 881 -278
897 356 699
514 751 -336
242 173 -513
936 881 -939
352 176 -218
944 690 -878
397 701 -902
206 784 760
698 849 449
713 704 -290
209 503 971
422 973 -289
966 881 608
913 228 582
411 419 -730
751 490 -408
742 744 -347
232 708 366
391 785 -151
354 850 994
211 12 -740
390 853 464
967 238 131
605 542 120
357 777 -619
324 161 310
251 140 644
644 849 -429
682 81 757
568 784 165
459 415 -348
947 222 -40
677 170 417
75 333 -847
201 257 -581
873 425 9
123 3 -137
792 392 869
254 677 -226
773 23 -526
966 869 421
377 574 -562
386 537 888
471 857 976
221 279 -457
394 670 -774
905 444 82
348 683 735
168 504 -750
546 265 106
131 355 555
121 377 -804
690 893 358
401 571 -581
937 999 673
788 275 -545
470 620 965
771 680 111
897 166 -478
613 312 646
327 287 850
963 344 -990
797 673 347
169 171 600
949 34 354
987 341 966
361 106 596
542 165 -427
511 141 872
419 47 659
298 33 19
71 669 908
109 694 -241
838 366 -653
470 682 -922
396 644 688
535 51 489
585 853 457
517 179 434
993 800 -606
570 596 -121
142 928 33
912 251 -971
119 248 817
6 902 135
853 541 -397
935 849 -301
538 793 -221
926 917 -852
372 279 405
918 139 789
920 380 -585
650 978 91
53 930 -832
24 424 220
426 2 925
331 86 964
658 265 540
555 898 -37
711 491 -659
722 75 -33
375 381 -770
20 36 -594
604 711 405
619 434 -345
89 873 -499
242 42 -42
581 706 -821
479 520 338
141 44 215
24 806 377
606 997 889
9 642 18
699 357 620
479 280 -224
897 215 867
947 756 -594
827 335 -966
659 824 -509
952 454 791
845 473 -52
795 237 367
787 363 565
399 643 -785
594 83 205
139 259 -115
735 2 477
255 453 -138
533 41 -395
156 324 -92
556 74 -241
557 761 -332
832 315 -961
305 159 35
369 906 591
843 942 -557
901 62 -293
189 774 -382
999 696 37
835 424 -32
303 30 956
56 709 80
980 170 967
88 992 312
575 211 -901
324 194 -495
409 526 -608
175 357 510
22 564 885
404 833 -448
133 631 831
476 579 -7
496 803 7
508 237 340
689 843 630
251 809 -566
665 885 153
451 236 -8
37 498 -223
553 13 -684
970 49 323
498 30 -299
975 66 -345
186 220 -959
59 719 103
740 970 -755
787 690 918
922 261 586
291 965 427
489 555 -411
666 983 656
375 342 -961
730 493 416
960 974 522
917 379 797
351 275 -51
873 163 -216
62 866 890
347 590 266
630 353 41
238 202 9
180 100 791
330 665 -22
193 198 503
80 430 551
514 375 687
659 90 457
591 586 -220
746 478 723
21 940 -863
106 826 629
365 651 838
708 974 -360
577 865 531
338 268 928
574 494 415
191 771 71
405 85 596
984 486 -977
194 230 -997
9 189 679
125 537 -745
450 925 360
868 669 -929
863 729 -715
380 716 590
217 570 976
423 71 412
431 721 919
698 276 938
824 926 -401
649 844 599
965 88 -295
238 101 -189
476 870 -112
313 448 -440
493 6 869
716 625 184
914 909 252
103 609 -644
36 150 -926
804 200 503
152 53 138
700 692 127
442 596 -406
586 46 666
339 825 -237
958 247 682
779 382 99
827 656 -85
76 383 392
863 796 880
347 463 -781
243 134 82
179 706 905
889 678 646
759 652 -272
12 892 -136
205 645 172
608 728 -703
912 545 -525
866 771 -902
990 126 719
879 71 -735
678 991 371
440 402 799
435 64 764
928 830 415
589 109 455
940 222 -836
757 244 784
848 905 -631
596 491 585
664 528 -687
977 422 -54
928 882
348 78 598
877 45 347
650 316 431
369 203 -430
802 877 -362
188 205 226
229 563 637
538 807 629
498 644 789
631 44 -870
716 189 -792
312 863 -229
892 356 -471
769 754 -579
224 438 -581
602 76 -300
186 560 -298
159 735 609
890 509 -585
583 821 -606
204 567 726
770 272 -402
102 511 270
229 822 665
661 388 -838
624 121 605
178 855 956
557 531 210
532 30 135
170 837 -377
12 320 -617
897 711 936
515 366 132
433 403 -714
5 274 -814
268 63 -441
154 808 -860
698 548 257
85 838 183
261 197 -691
508 706 615
914 385 -521
31 629 -656
178 142 -542
534 265 498
690 353 -736
510 884 190
794 876 722
848 903 425
237 477 -241
369 692 -302
705 87 -974
87 650 940
402 495 280
815 661 530
702 745 590
546 28 666
723 97 -401
696 194 -794
36 469 382
310 633 945
684 75 295
3 93 -445
217 341 862
56 914 917
721 479 -310
18 108 334
196 22 -977
683 252 -991
648 676 117
853 60 343
384 816 206
351 831 759
702 757 696
3 98 506
121 288 -579
426 21 641
666 208 -431
612 201 -742
425 326 434
143 137 -74
236 914 -209
140 637 -263
920 370 -223
904 907 431
698 370 -567
189 83 -461
530 10 -517
318 324 -708
390 573 -683
34 325 896
175 690 951
578 875 -260
412 52 484
15 919 -301
793 77 810
864 521 94
231 762 179
639 697 -492
726 502 -743
608 50 -400
654 748 122
169 847 -162
9 479 -233
915 357 -983
63 684 -359
235 30 190
265 154 -469
104 39 -844
667 362 -992
613 855 320
451 37 376
681 392 23
413 860 -96
588 514 829
267 302 321
37 775 1
597 573 261
381 900 192
918 254 565
586 668 -707
570 606 -370
745 176 -923
104 131 620
621 644 225
594 802 -841
266 432 -427
552 196 -544
357 129 435
663 146 181
581 853 -586
392 460 -251
591 20 -804
205 433 891
41 311 907
453 823 68
606 160 760
530 216 -928
798 755 -337
296 292 -93
675 446 -605
14 835 -862
647 205 895
725 623 -745
219 821 -769
659 711 -407
830 779 -103
242 771 -787
288 532 173
53 674 996
771 227 895
624 568 -811
650 230 -468
918 149 -552
414 815 197
714 597 -750
804 726 479
286 167 -85
95 356 893
423 812 -172
745 659 186
692 651 -530
318 468 -501
186 798 -131
862 70 299
309 338 432
387 841 871
249 769 629
150 30 -165
99 89 -136
331 413 -331
838 317 -245
388 612 491
115 210 -439
278 90 -163
70 134 -319
464 859 -287
850 20 -305
260 371 -826
366 809 -873
810 927 47
884 176 -755
450 661 -498
367 520 388
170 504 -869
274 849 771
507 708 -617
138 694 109
590 397 -545
862 55 943
854 215 761
45 384 551
835 824 -830
259 822 41
20 304 465
507 649 -922
883 721 616
420 450 -883
437 629 -438
888 865 338
29 584 -116
702 532 -893
700 778 317
510 535 -856
759 674 980
564 224 374
857 46 68
421 109 -602
773 4 836
172 817 663
868 570 -289
765 922 -605
721 777 898
877 604 730
463 620 -901
369 821 -295
257 510 313
398 848 -380
385 108 -167
768 850 -483
657 791 -455
775 239 -349
185 729 622
319 395 14
489 200 -990
43 652 64
36 374 -541
885 330 -651
263 66 -978
153 193 237
66 302 -196
645 310 -981
532 363 920
720 223 189
870 17 -372
791 788 -138
288 577 -869
664 365 -186
225 845 138
362 700 -241
534 271 729
220 529 311
440 761 321
825 319 -289
608 410 345
284 907 93
306 649 210
71 212 925
461 218 851
729 902 728
555 338 -637
835 64 273
157 300 676
46 370 329
294 206 -114
165 336 -298
892 707 713
111 223 -116
764 180 436
160 286 -450
16 355 439
656 349 -704
140 274 420
334 301 -306
80 229 761
123 415 319
284 25 -651
928 63 -690
640 425 -730
319 175 708
355 532 134
717 318 -295
478 853 504
487 207 114
48 544 294
532 366 726
784 238 184
623 587 -362
205 206 -222
429 97 -876
430 703 882
123 876 371
582 683 589
575 827 -852
923 330 -582
119 928 899
790 71 625
853 672 27
496 395 715
292 895 749
855 752 -183
665 687 327
327 663 851
882 661 578
457 779 530
307 382 -88
160 246 -442
16 665 -590
445 396 3
327 425 800
570 361 561
923 593 167
474 177 392
446 246 22
619 637 -736
840 224 -887
794 142 124
54 593 492
879 36 280
67 213 -328
