19
989 1603
112 153 131
600 325 204
476 350 14
214 438 937
434 455 945
896 6 941
760 6 665
76 768 666
418 176 126
313 118 634
42 27 740
843 203 692
320 74 82
506 450 396
587 804 353
573 711 522
85 258 520
709 271 276
145 250 1000
21 76 213
565 618 254
506 400 891
759 500 840
867 644 355
804 702 472
411 523 73
688 484 304
804 71 767
617 663 522
499 534 367
226 632 799
51 55 403
115 495 688
81 487 156
294 293 448
825 249 866
721 288 827
597 814 661
563 728 844
447 66 908
531 601 188
78 620 795
19 219 34
782 730 325
394 591 495
564 597 827
704 637 215
437 69 240
889 732 311
882 173 146
228 867 120
538 410 1000
612 435 510
96 273 806
793 798 365
807 275 914
623 578 366
856 925 167
525 867 402
475 460 484
729 32 529
471 112 453
33 607 131
539 772 11
150 177 356
760 600 738
703 919 992
200 905 745
245 715 299
655 384 234
324 694 356
647 331 806
160 449 297
654 705 320
15 828 763
206 321 233
657 631 304
350 575 94
364 775 615
6 78 180
248 266 956
848 920 627
786 532 443
265 809 654
173 373 723
765 884 926
159 837 925
171 668 595
897 631 853
321 100 925
415 593 44
103 827 725
467 859 635
428 512 106
724 344 109
406 171 265
784 160 260
777 225 123
592 741 787
561 168 783
180 252 220
377 271 277
606 422 780
848 388 667
894 532 950
788 55 559
888 262 49
185 547 6
43 761 623
847 813 875
827 293 682
718 88 547
12 911 250
35 823 339
407 112 568
890 36 307
274 227 843
34 837 555
733 125 652
71 528 25
855 333 827
239 45 149
346 357 75
170 824 712
256 165 675
544 686 143
243 184 782
432 858 154
838 382 323
724 51 906
470 341 949
141 132 285
915 184 653
924 651 567
186 512 858
739 887 161
237 586 140
440 436 444
215 684 986
767 677 720
179 315 267
814 498 157
261 223 551
351 346 900
345 62 247
129 304 751
695 724 713
839 261 537
73 432 889
650 808 618
735 72 665
796 706 871
267 295 974
911 841 152
143 692 310
435 473 981
798 461 199
838 866 59
795 609 975
591 827 98
121 119 221
286 27 724
744 559 628
175 579 838
742 21 596
834 340 317
249 832 748
192 642 569
361 33 537
834 783 283
280 843 216
732 172 217
198 242 375
418 374 32
545 692 257
551 782 90
747 242 152
220 156 207
756 483 945
202 741 239
58 310 205
842 254 288
47 508 906
720 564 971
653 24 548
316 143 225
380 841 798
90 357 848
388 213 78
814 448 61
5 806 744
452 805 18
630 91 585
99 110 491
886 856 466
646 134 243
223 265 716
422 913 491
844 702 25
531 163 518
22 80 981
183 189 830
505 225 448
212 866 893
452 674 837
627 90 512
120 514 80
334 199 827
374 24 853
128 160 240
914 742 441
681 889 597
900 71 408
266 336 336
828 218 125
540 237 621
9 482 506
852 431 466
213 17 113
606 299 875
270 381 255
679 42 541
371 500 196
619 503 722
656 406 790
289 47 977
372 214 344
436 240 947
197 750 431
567 796 876
347 145 93
127 429 982
543 771 755
28 107 667
144 400 511
117 621 146
524 445 82
850 339 269
632 334 664
5 817 235
286 140 790
505 293 673
897 279 373
766 618 952
695 389 362
677 321 716
9 532 650
133 406 355
157 78 209
365 522 950
881 88 245
579 871 319
87 770 975
803 459 36
189 22 588
93 369 858
624 355 868
473 273 43
376 767 271
425 470 159
76 581 228
31 568 230
200 230 653
147 461 384
167 628 138
11 623 453
89 833 418
788 335 814
595 77 249
202 604 798
239 669 680
293 121 868
555 175 688
917 110 248
862 691 355
900 472 209
640 418 224
32 514 105
143 75 802
898 154 180
828 45 337
832 100 899
450 69 273
326 22 366
421 70 767
491 72 346
343 585 186
293 915 796
12 864 575
118 892 188
195 167 528
483 783 887
187 616 326
639 113 243
754 592 238
301 771 928
686 306 623
16 764 180
450 462 826
633 744 818
199 615 246
78 809 635
179 805 599
721 313 166
270 401 71
875 545 148
783 501 821
700 440 962
64 103 995
662 193 195
544 501 104
386 156 403
544 198 842
302 867 813
844 405 34
290 363 655
463 336 435
611 605 186
122 534 24
530 161 770
718 577 630
606 135 860
39 595 41
795 867 905
271 42 818
794 441 345
651 700 83
265 264 482
751 515 184
415 388 755
285 113 518
635 872 143
162 230 955
597 78 290
16 816 646
262 43 662
853 612 514
393 86 239
720 220 410
628 563 634
693 291 462
80 454 121
781 82 151
488 513 556
535 24 201
6 870 347
502 376 193
453 47 930
323 777 475
635 874 531
549 590 910
227 255 768
639 622 705
74 785 955
263 921 503
242 749 153
617 869 279
174 463 633
615 674 833
92 693 906
479 170 414
497 414 353
820 49 541
367 168 3
635 566 554
238 726 677
850 1638
520 58 71
66 469 393
558 200 266
296 22 84
818 349 765
74 286 956
188 640 825
219 454 620
514 686 881
645 743 740
275 127 259
546 113 662
808 587 613
568 29 437
848 415 42
73 385 720
234 668 582
380 137 249
67 359 946
147 364 409
803 565 623
426 590 808
37 165 629
497 250 178
52 451 968
16 844 252
674 378 849
319 824 697
354 223 554
822 349 370
458 638 991
842 738 412
329 387 973
46 216 154
199 200 2
819 766 343
728 816 586
793 641 366
703 752 934
592 354 98
250 837 719
736 252 936
306 528 95
693 104 302
106 835 433
67 173 983
203 216 803
146 165 244
637 410 365
600 151 844
69 141 113
156 62 743
665 645 786
516 794 999
260 648 678
134 6 760
356 661 849
61 314 63
232 242 407
200 220 79
323 781 393
46 391 717
368 735 40
23 144 448
601 314 254
101 13 448
175 264 299
724 463 777
650 490 673
269 136 996
171 849 154
329 9 458
847 208 955
485 620 227
376 786 171
130 468 401
527 366 942
8 625 727
44 696 98
631 627 901
792 283 3
526 585 218
116 619 41
309 155 297
336 176 809
133 306 321
611 660 174
363 169 887
103 623 435
14 379 351
112 114 897
238 130 825
480 471 277
335 481 388
170 54 129
66 734 908
658 596 22
830 311 178
675 673 139
319 227 572
142 805 678
306 82 493
119 357 382
831 518 981
309 833 955
81 467 434
441 808 796
750 641 364
344 693 519
729 495 801
594 732 396
468 614 248
154 235 996
244 220 392
529 601 936
18 356 959
402 607 396
501 237 970
365 539 715
627 660 336
472 425 275
797 451 258
6 165 468
615 86 442
171 213 981
710 703 382
530 463 984
654 336 49
191 291 91
422 256 792
395 164 250
562 283 808
761 76 852
803 64 376
760 701 216
800 666 863
306 440 224
106 681 287
751 141 122
522 618 153
423 693 152
295 399 949
846 684 4
207 434 994
86 425 563
570 381 936
838 345 299
699 367 342
816 334 950
411 642 164
375 519 460
286 710 239
804 176 169
471 331 618
526 576 693
655 493 261
791 132 785
450 234 932
87 159 466
321 799 766
113 827 392
602 423 302
278 654 575
221 419 959
17 409 888
66 668 541
527 344 788
382 653 300
588 96 562
485 94 743
169 443 872
369 363 605
706 318 280
481 409 342
824 28 229
137 444 571
166 344 666
832 23 450
352 691 329
210 498 627
93 734 77
528 147 414
137 599 755
212 659 479
551 565 546
7 629 799
830 352 680
504 474 871
742 364 778
801 219 596
414 640 301
263 669 607
438 504 26
393 596 184
461 443 374
147 131 578
727 185 201
811 744 166
345 242 914
18 315 737
264 231 165
595 574 490
90 764 788
756 802 578
519 49 1000
682 200 261
86 769 618
93 384 569
401 28 154
256 58 233
685 612 743
267 262 583
747 86 795
832 517 624
339 404 661
354 243 425
202 756 762
327 47 386
672 445 983
347 605 696
497 95 918
236 338 46
797 733 971
600 696 833
481 21 116
273 253 448
50 850 760
639 803 286
184 492 201
290 425 863
99 511 696
675 62 6
772 686 971
632 694 130
820 604 207
425 397 923
287 603 952
482 10 860
818 159 118
45 770 444
516 672 185
649 221 684
378 161 256
733 49 689
116 489 271
122 206 398
353 543 847
530 347 43
617 636 101
116 100 645
696 615 211
646 537 755
267 681 97
297 458 151
622 369 377
177 748 145
398 644 464
650 256 569
443 161 708
348 710 696
619 681 482
586 686 428
617 641 866
92 95 216
323 681 515
11 695 183
76 551 875
632 435 205
223 102 383
770 680 961
801 8 37
138 337 970
533 591 852
740 195 34
270 598 237
105 439 832
112 476 363
714 99 111
790 136 115
751 39 223
294 168 786
685 818 392
797 88 474
784 312 59
257 285 307
50 747 717
817 92 10
93 412 579
297 604 224
541 329 431
460 680 451
631 42 449
268 140 145
484 711 295
383 322 946
80 87 828
585 834 400
246 575 456
157 178 118
690 582 61
567 130 542
396 194 98
479 107 404
546 411 515
652 826 752
355 508 493
784 389 531
103 526 902
412 118 955
116 272 756
149 649 604
175 114 926
70 437 579
365 109 266
174 822 4
304 564 438
114 845 870
763 136 437
794 640 41
372 703 512
769 276 559
163 263 957
636 124 541
793 122 152
423 31 153
588 763 256
140 78 634
471 340 97
420 728 972
189 177 8
553 111 56
4 239 800
710 707 486
397 674 746
217 279 883
427 27 975
199 537 48
750 547 38
72 694 360
787 478 588
413 684 648
329 63 384
677 849 213
522 29 263
27 819 686
278 163 806
744 445 946
692 510 7
827 487 607
370 255 819
109 78 607
523 619 695
762 564 517
777 506 439
526 572 689
427 468 652
223 640 881
434 535 257
9 588 646
692 17 586
387 572 185
432 838 798
362 297 112
761 770 475
18 685 796
323 782 344
558 640 300
653 504 22
554 502 129
557 828 513
249 677 200
583 280 159
679 684 707
63 362 944
282 801 854
465 831 825
431 409 554
381 803 9
78 705 411
222 762 283
151 755 124
100 518 140
286 333 714
222 396 525
26 411 971
648 55 551
33 303 336
299 147 660
310 432 173
612 672 810
709 278 245
666 781 528
433 297 815
233 270 647
647 519 249
403 110 185
570 50 736
457 701 789
843 623 299
467 667 154
436 432 581
532 799 392
60 812 227
520 444 193
639 429 665
427 507 607
830 362 597
833 711 862
631 659 275
372 62 506
761 374 548
624 569 195
763 817 198
542 510 418
826 385 981
111 405 571
491 659 599
143 347 628
685 698 138
26 365 822
352 224 221
129 422 284
668 273 124
461 115 897
813 602 761
471 676 701
619 41 711
376 507 385
384 792 701
830 773 54
152 344 603
632 118 83
421 393 968
18 641 26
347 577 27
507 800 144
822 825 610
594 666 964
215 416 818
675 735 178
338 283 754
64 389 286
453 17 293
224 139 396
340 821 913
235 132 996
27 146 60
512 114 460
731 241 321
173 446 997
348 466 164
644 222 904
837 510 238
338 250 737
641 461 539
632 546 616
192 816 952
148 367 30
439 684 619
200 371 526
371 257 878
850 560 384
675 676 756
159 738 899
319 524 731
143 214 652
324 734 206
80 300 101
7 238 184
823 816 787
815 755 594
155 580 576
191 114 729
94 212 448
391 632 673
342 90 73
566 76 984
1 27 475
642 242 167
586 134 628
42 52 300
139 135 596
820 59 446
379 200 279
758 322 51
827 636 790
765 394 351
752 228 457
695 382 910
480 338 946
766 601 20
270 623 77
601 675 677
460 63 940
26 304 198
359 6 752
19 183 224
331 11 480
274 694 457
48 392 640
551 239 915
292 100 374
441 811 887
698 456 598
326 850 123
262 685 1000
783 13 883
527 292 292
102 218 516
384 376 856
440 465 465
358 106 374
677 91 756
711 387 303
287 825 876
654 753 620
175 605 613
797 572 16
609 826 647
510 576 354
794 90 42
669 804 994
70 388 720
636 112 287
842 522 760
295 107 929
417 520 722
770 204 183
408 650 996
689 499 28
677 533 107
250 172 49
441 802 112
635 191 381
343 574 201
136 422 423
488 393 337
601 462 891
426 258 982
795 664 63
303 543 196
419 146 219
81 587 803
342 323 769
676 769 154
206 472 246
461 568 100
64 747 741
373 65 347
844 588 240
86 210 178
333 575 853
400 303 848
682 594 396
413 606 977
364 709 724
305 683 748
613 45 453
842 718 957
397 179 676
619 372 42
634 798 35
431 326 101
177 263 138
790 676 319
64 711 526
758 206 613
484 436 231
588 250 561
662 481 390
135 740 699
2 816 567
92 513 941
26 368 939
215 614 487
477 394 543
36 459 372
843 351 317
822 461 786
359 738 149
100 180 678
256 38 472
229 94 107
81 737 296
380 800 67
714 193 394
136 413 543
546 186 372
67 313 142
255 50 277
198 386 984
765 482 711
823 771 842
768 820 600
62 329 512
270 416 204
548 484 655
641 238 893
192 46 707
803 553 91
262 403 683
262 277 120
448 48 698
729 638 551
556 494 856
309 799 375
65 695 116
646 728 746
234 385 817
100 355 200
73 427 930
293 397 79
542 1 261
558 114 918
197 685 243
519 210 598
255 647 947
129 512 781
807 377 662
635 592 409
246 740 983
102 251 785
813 639 375
525 530 659
790 56 689
246 138 296
204 306 3
704 523 64
54 526 346
301 175 424
226 218 390
320 568 510
710 368 309
408 294 804
213 636 277
566 659 371
644 93 204
109 487 628
726 38 349
393 676 176
700 837 938
635 367 688
36 729 307
835 748 7
332 566 816
465 765 194
824 455 263
507 98 16
215 216 702
685 486 797
727 307 503
348 343 764
282 170 982
206 388 625
218 93 867
546 475 520
377 76 144
290 824 857
445 836 752
821 74 87
698 176 464
230 815 789
739 551 858
198 472 216
682 711 759
391 180 889
159 690 526
329 277 723
528 217 553
580 243 198
711 316 924
99 139 367
18 263 814
490 584 562
329 207 815
40 721 365
599 331 258
525 147 629
828 215 599
152 810 661
420 668 589
591 159 513
781 391 174
525 626 957
758 92 526
38 772 97
572 19 998
799 622 691
331 333 850
133 621 18
497 45 773
46 315 255
541 764 743
656 170 78
494 213 574
510 537 239
482 846 76
738 439 763
542 657 25
549 613 824
521 658 398
848 108 975
89 767 200
764 606 567
592 844 423
380 69 15
821 687 630
79 316 487
828 799 746
321 284 857
222 50 953
754 227 631
150 80 372
610 547 830
363 756 568
310 709 89
109 217 506
672 254 78
792 638 47
414 832 116
488 83 803
164 536 959
527 159 786
284 140 728
396 691 610
372 34 698
707 363 642
316 736 453
178 339 255
738 145 785
816 257 542
60 607 70
692 537 607
444 414 736
230 49 418
135 705 109
743 419 234
549 676 579
60 240 291
511 446 409
70 591 338
375 538 988
440 181 132
194 576 88
308 538 273
844 547 701
672 645 701
316 697 377
721 671 199
223 69 775
747 127 484
801 481 102
824 476 569
366 673 110
349 44 947
74 186 569
63 546 345
681 112 524
699 614 339
89 799 2
314 84 82
625 637 168
126 86 711
673 627 325
599 512 994
518 561 726
173 194 69
172 514 451
518 548 432
404 584 75
796 292 425
590 459 558
306 816 495
166 559 523
116 849 573
588 516 722
338 526 718
761 179 658
543 224 576
765 292 296
131 736 732
289 475 286
259 281 547
568 423 812
405 526 905
508 57 299
341 747 560
673 88 302
149 831 589
741 439 942
170 401 921
70 374 966
690 19 104
389 821 755
68 668 225
287 205 199
74 674 756
640 827 711
55 338 993
724 101 557
238 87 224
612 363 277
29 812 60
647 88 490
462 419 997
770 782 483
781 655 192
791 83 672
133 811 898
768 629 962
835 679 739
762 441 243
244 180 363
509 608 526
132 462 270
320 513 114
774 850 350
198 61 568
343 848 880
116 570 236
535 677 227
505 818 427
632 825 554
785 465 256
242 547 316
652 260 189
735 443 763
200 404 325
742 277 19
390 764 625
718 454 570
746 550 698
477 726 26
477 779 488
435 588 847
537 802 136
452 812 172
439 474 484
72 293 191
225 105 955
430 124 2
737 274 184
523 2 816
522 277 383
146 630 644
580 24 849
78 625 36
776 837 675
785 223 201
630 418 306
619 616 849
529 59 869
738 385 714
89 411 549
573 235 141
410 669 390
298 206 676
294 449 507
277 392 918
73 342 112
395 814 879
566 367 359
806 201 959
757 789 138
396 276 265
498 421 230
642 640 903
647 633 965
480 351 962
25 191 496
77 619 699
227 554 812
345 60 293
264 741 285
302 803 832
112 740 469
196 272 994
815 441 3
100 85 235
317 324 147
671 149 522
3 176 419
588 526 571
370 596 226
282 605 56
63 766 160
453 265 756
837 690 622
743 360 699
311 593 560
286 733 834
610 330 441
414 612 958
178 37 506
254 150 589
810 383 295
187 424 262
798 200 361
730 41 411
785 176 966
491 316 118
415 362 457
672 847 762
620 477 897
49 155 810
550 207 5
730 593 484
246 600 913
228 99 513
461 725 396
249 843 806
711 218 414
389 199 218
715 326 723
378 293 215
393 418 949
741 234 360
472 149 366
160 82 817
37 7 345
266 527 913
826 424 483
35 568 994
297 450 817
484 142 1
625 182 259
261 158 234
258 112 284
148 158 550
676 742 853
695 625 192
47 701 896
194 734 449
201 339 117
213 240 432
756 610 611
188 498 809
91 227 151
710 353 875
421 404 467
484 324 997
256 175 289
252 204 650
816 501 47
772 450 46
269 703 397
30 535 746
623 362 555
432 380 232
769 29 247
618 112 347
147 344 61
491 15 521
752 84 211
134 589 591
300 97 116
264 266 130
215 780 992
210 258 102
193 222 676
71 782 419
373 531 108
591 294 849
172 735 717
724 273 649
173 841 108
825 357 866
603 151 387
163 844 786
448 51 469
148 830 996
573 534 65
152 723 98
485 466 945
736 26 943
763 454 216
303 720 381
337 245 1000
249 621 753
63 289 558
338 134 199
164 330 94
517 224 62
519 699 770
183 177 58
280 207 769
129 433 969
282 225 280
278 94 386
831 397 972
443 632 450
112 279 626
309 159 270
448 73 945
774 631 324
8 848 177
351 397 196
112 320 536
474 312 207
270 329 44
847 748 693
183 449 91
147 709 349
175 253 644
436 416 844
472 640 802
775 552 704
128 36 362
486 712 523
747 47 163
471 500 535
472 366 291
404 504 286
457 539 26
27 486 556
809 339 732
210 374 61
239 663 800
789 611 999
463 562 333
716 412 397
426 661 405
572 775 118
365 58 747
823 406 733
375 453 136
781 385 832
535 359 921
833 174 680
814 287 390
419 518 123
710 265 41
127 1 644
390 249 818
118 100 586
490 805 135
485 49 520
796 107 904
222 788 130
714 276 834
653 372 304
755 823 956
730 500 177
42 638 87
115 683 124
43 249 110
262 607 169
830 759 549
237 107 875
757 463 997
124 290 716
544 643 754
539 536 521
26 485 69
128 75 979
711 159 489
832 837 34
321 261 221
711 720 253
209 370 869
255 782 621
781 614 825
537 600 568
424 356 102
169 533 730
642 685 249
535 264 275
123 562 738
191 629 57
129 824 113
37 136 23
758 10 172
86 431 933
206 299 942
200 652 939
664 107 350
523 635 177
284 474 22
222 577 996
745 192 374
529 739 559
204 652 27
633 482 880
117 76 365
303 256 653
266 122 613
611 486 631
776 454 589
828 3 794
289 682 620
689 396 961
687 405 481
485 207 248
284 313 274
762 642 35
770 141 735
621 625 796
508 553 978
735 565 588
308 441 577
821 804 604
693 261 937
491 578 293
558 296 388
820 270 13
367 190 968
628 722 181
443 7 350
840 33 147
213 478 634
767 102 325
317 254 384
139 711 675
28 512 775
527 468 728
18 173 927
623 370 964
807 768 786
641 202 752
154 168 730
621 670 700
579 751 107
159 370 638
214 339 710
604 390 627
533 441 946
385 241 758
371 797 678
535 317 187
751 796 649
364 327 12
186 252 581
485 372 539
475 211 873
254 789 467
835 236 707
588 818 45
167 116 999
792 150 311
705 83 519
722 804 810
399 97 795
249 842 999
524 729 281
775 719 133
758 794 707
134 754 477
633 481 880
428 497 748
399 480 104
798 816 797
308 302 303
274 250 308
300 48 789
20 220 642
621 335 135
766 58 888
466 102 256
748 254 719
677 676 394
712 387 58
51 753 299
58 359 594
